bill_id,proposed_date,bill_name
1907072,2013-09-30,공익사업을 위한 토지 등의 취득 및 보상에 관한 법률 일부개정법률안
1901031,2012-08-03,대한민국과 스페인왕국 간의 형사사법공조조약 비준동의안
1913394,2014-12-30,공중화장실 등에 관한 법률 일부개정법률안
1907075,2013-09-30,농수산생명자원의 보존·관리 및 이용에 관한 법률 일부개정법률안
1907076,2013-09-30,국민건강증진법 일부개정법률안
1907078,2013-09-30,지방교육자치에 관한 법률 일부개정법률안
1907079,2013-09-30,근로기준법 일부개정법률안
1907074,2013-09-30,법인세법 일부개정법률안
1913466,2014-12-31,농어촌도로 정비법 일부개정법률안
1907084,2013-09-30,개인정보 보호법 일부개정법률안
ZZ19082,2013-09-30,합동참모의장후보자(최윤희) 인사청문요청안
1907085,2013-10-01,제철소 주변지역 지원에 관한 법률안
1907087,2013-10-01,국토의 계획 및 이용에 관한 법률 일부개정법률안
1907088,2013-10-01,지방교육재정교부금법 일부개정법률안
1907089,2013-10-01,국가유공자 등 예우 및 지원에 관한 법률 일부개정법률안
1915993,2015-07-07,습지보전법 일부개정법률안
1907091,2013-10-01,산업재해보상보험법 일부개정법률안
1913259,2014-12-26,고용상 연령차별금지 및 고령자고용촉진에 관한 법률 일부개정법률안
1916279,2015-07-30,폐기물의 국가 간 이동 및 그 처리에 관한 법률 일부개정법률안
1918494,2016-01-28,국회법 일부개정법률안
1907097,2013-10-01,동물보호법 일부개정법률안
1907098,2013-10-01,동물보호법 전부개정법률안
1907099,2013-10-01,저출산·고령사회기본법 일부개정법률안
1908728,2013-12-24,북한이탈주민의 보호 및 정착지원에 관한 법률 일부개정법률안(대안)
1900168,2012-06-18,금융회사의 지배구조에 관한 법률안
1901853,2012-09-18,초·중등교육법 일부개정법률안
1907101,2013-10-01,국세기본법 일부개정법률안
1907102,2013-10-01,조세특례제한법 일부개정법률안
1907103,2013-10-01,동물보호법 일부개정법률안
1907105,2013-10-02,2014년도 기금운용계획안
1907106,2013-10-02,2014년도 임대형 민자사업(BTL) 한도액안
1907107,2013-10-02,2014년도에 발행하는 한국장학재단채권에 대한 국가보증동의안
ZZ19084,2013-10-02,2013~2017년 재정 관련 자료
1906439,2013-08-20,용산공원 조성 특별법 일부개정법률안
1906440,2013-08-20,토지이용규제 기본법 일부개정법률안
1904227,2013-03-22,도로교통법 일부개정법률안
1904173,2013-03-20,여성기업지원에 관한 법률 일부개정법률안
1904648,2013-04-24,정신보건법 일부개정법률안
1904413,2013-04-05,재외국민등록법 일부개정법률안
1906429,2013-08-20,국가재정법 일부개정법률안
1906430,2013-08-20,공직선거법 일부개정법률안
1906428,2013-08-20,주택법 일부개정법률안
1918498,2016-01-28,수도권정비계획법 일부개정법률안
1906460,2013-08-21,학교폭력예방 및 대책에 관한 법률 일부개정법률안
1906436,2013-08-20,전기사업법 일부개정법률안
1906528,2013-08-26,노동위원회법 일부개정법률안
1906529,2013-08-26,장애인고용촉진 및 직업재활법 일부개정법률안
1906438,2013-08-20,남북교류협력에 관한 법률 일부개정법률안
1906530,2013-08-26,고용보험법 일부개정법률안
1906444,2013-08-20,자본시장과 금융투자업에 관한 법률 일부개정법률안
1906447,2013-08-20,도시개발법 일부개정법률안
1906448,2013-08-20,화재조사 등에 관한 법률안
1906679,2013-09-03,소방시설 설치·유지 및 안전관리에 관한 법률 일부개정법률안
1906446,2013-08-20,전기사업법 일부개정법률안
1906445,2013-08-20,시설물의 안전관리에 관한 특별법 일부개정법률안
1906449,2013-08-20,체육시설의 설치·이용에 관한 법률 일부개정법률안
1906453,2013-08-20,체육시설의 설치·이용에 관한 법률 일부개정법률안
1906454,2013-08-20,국회에서의 증언·감정 등에 관한 법률 일부개정법률안
1906451,2013-08-20,정당법 일부개정법률안
1906450,2013-08-20,대·중소기업 상생협력 촉진에 관한 법률 일부개정법률안
1906455,2013-08-20,공직자윤리법 일부개정법률안
1906456,2013-08-20,변호사법 일부개정법률안
1906457,2013-08-20,교통사고처리 특례법 일부개정법률안
1901434,2012-08-30,글로벌녹색성장연구소(GGGI)에 대한 정부지원예산의 회계집행업무에 관한 감사요구안
1906465,2013-08-21,국가재정법 일부개정법률안
1906466,2013-08-21,전자서명법 일부개정법률안
1906467,2013-08-21,국민연금법 일부개정법률안
1906469,2013-08-21,화물자동차 운수사업법 일부개정법률안
1906470,2013-08-21,국회의원(김성태) 징계안
1906473,2013-08-22,은행법 일부개정법률안
1906468,2013-08-21,대한민국과 콜롬비아 공화국 간의 자유무역협정 비준동의안
1906474,2013-08-22,여신전문금융업법 일부개정법률안
1906475,2013-08-22,쌀소득 등의 보전에 관한 법률 일부개정법률안
1906496,2013-08-23,민법 일부개정법률안
1902730,2012-11-22,사법경찰관리의 직무를 수행할 자와 그 직무범위에 관한 법률 일부개정법률안
1906532,2013-08-26,보금자리주택건설 등에 관한 특별법 일부개정법률안
1906480,2013-08-22,근로기준법 일부개정법률안
1904137,2013-03-19,민간조사업에 관한 법률안
1900266,2012-06-22,공직선거법 일부개정법률안
1906483,2013-08-22,환경친화적 융복합 건설기계 개발촉진 및 보급확산에 관한 법률안
1906694,2013-09-04,주택임대차보호법 일부개정법률안
1917427,2015-10-27,사립학교교직원 연금법 일부개정법률안
1906488,2013-08-22,고용보험법 일부개정법률안
1906485,2013-08-22,보험업법 일부개정법률안
1906486,2013-08-22,은행법 일부개정법률안
1906487,2013-08-22,자본시장과 금융투자업에 관한 법률 일부개정법률안
1906491,2013-08-22,상호저축은행법 일부개정법률안
1906492,2013-08-22,여신전문금융업법 일부개정법률안
1906500,2013-08-23,소득세법 일부개정법률안
1906493,2013-08-22,가족관계의 등록 등에 관한 법률 일부개정법률안
1906494,2013-08-22,가족관계의 등록 등에 관한 법률 일부개정법률안
1906489,2013-08-22,자동차관리법 일부개정법률안
1906495,2013-08-22,예산회계에관한특례법 폐지법률안
1908555,2013-12-12,국회의원(장하나) 징계안
1918500,2016-01-29,국가공무원법 일부개정법률안
ZZ19189,2016-01-29,2016년도 법률안 국회제출계획
1906547,2013-08-27,개인정보 보호법 일부개정법률안
1900586,2012-07-09,제309회국회(임시회) 회기결정의 건
1918495,2016-01-28,근로기준법 일부개정법률안
1906536,2013-08-26,항공법 일부개정법률안
1906537,2013-08-26,국회법 일부개정법률안
1906539,2013-08-26,정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안
1901889,2012-09-20,산업안전보건법 일부개정법률안
1903433,2013-01-28,국회의원(김형태) 징계안
1906540,2013-08-26,외국인투자 촉진법 일부개정법률안
1906541,2013-08-26,유료도로법 일부개정법률안
1906542,2013-08-26,국회법 일부개정법률안
1906543,2013-08-26,인사청문회법 일부개정법률안
1906545,2013-08-26,출입국관리법 일부개정법률안
1906546,2013-08-26,국회의원(김진태) 징계안
1910500,2014-05-07,사립학교법 일부개정법률안
1906549,2013-08-27,국세청법안
1906588,2013-08-29,감사원법 일부개정법률안
1906499,2013-08-23,도로교통법 일부개정법률안
1907263,2013-10-11,군인사법 일부개정법률안
1906501,2013-08-23,국가재정법 일부개정법률안
1906502,2013-08-23,해운법 일부개정법률안
1906503,2013-08-23,정보통신윤리교육 지원법안
1906504,2013-08-23,주택임대차보호법 일부개정법률안
1906505,2013-08-23,공유재산 및 물품 관리법 일부개정법률안
1906506,2013-08-23,농촌 마을공동체 활성화 지원에 관한 법률안
1906507,2013-08-23,콘텐츠산업 진흥법 일부개정법률안
1906510,2013-08-23,부담금관리 기본법 일부개정법률안
1906519,2013-08-23,지방공기업법 일부개정법률안
1906511,2013-08-23,방송통신위원회의 설치 및 운영에 관한 법률 일부개정법률안
1906512,2013-08-23,산업재해보상보험법 일부개정법률안
1906514,2013-08-23,고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률 일부개정법률안
1906515,2013-08-23,조세특례제한법 일부개정법률안
1906516,2013-08-23,국회의원 성명 표기에 관한 규칙안
1918497,2016-01-28,국공립공공의료전담 의과대학 및 국공립공공의료전담 의과대학병원의 설치ㆍ운영 등에 관한 법률안
1906658,2013-09-03,국가재정법 일부개정법률안
1906659,2013-09-03,양봉산업의 육성 및 지원에 관한 법률안
1906517,2013-08-23,국회의원(조명철) 징계안
1906524,2013-08-23,신문 등의 진흥에 관한 법률 일부개정법률안
1906520,2013-08-23,국가를 당사자로 하는 계약에 관한 법률 일부개정법률안
1918496,2016-01-28,청소년복지 지원법 일부개정법률안
1906521,2013-08-23,지방자치단체를 당사자로 하는 계약에 관한 법률 일부개정법률안
1906589,2013-08-29,주민등록법 일부개정법률안
1908611,2013-12-18,주택법 일부개정법률안
1906522,2013-08-23,하천법 일부개정법률안
1906525,2013-08-23,아동·청소년의 성보호에 관한 법률 일부개정법률안
1904851,2013-05-06,공공기관의 운영에 관한 법률 일부개정법률안
1906527,2013-08-23,국회의원(박영선) 징계안
1900149,2012-06-15,대법관(김신) 임명동의안
1901735,2012-09-11,본회의 의결을 요하는 국정감사대상기관 승인의 건
1906557,2013-08-27,아동복지법 일부개정법률안
1909190,2014-01-29,일생활 균형에 관한 법률안
1909189,2014-01-29,공유토지분할에 관한 특례법 일부개정법률안
1906526,2013-08-23,발명진흥법 일부개정법률안
1906559,2013-08-27,국가재정법 일부개정법률안
1906560,2013-08-27,응급의료에 관한 법률 일부개정법률안
1904730,2013-04-30,취업 후 학자금 상환 특별법 일부개정법률안(대안)
1906590,2013-08-29,자원봉사활동 기본법 일부개정법률안
1906563,2013-08-27,농업협동조합법 일부개정법률안
1906661,2013-09-03,성폭력범죄의 처벌 등에 관한 특례법 일부개정법률안
1906663,2013-09-03,아동·청소년의 성보호에 관한 법률 일부개정법률안
1902988,2012-12-07,인신매매처벌 등에 관한 법률안
1906664,2013-09-03,형법 일부개정법률안
ZZ19097,2014-01-29,2014년도 법률안 국회제출계획
1918504,2016-02-01,국민건강증진법 일부개정법률안(대안)
1906681,2013-09-04,조세특례제한법 일부개정법률안
1906561,2013-08-27,수산업법 일부개정법률안
1906562,2013-08-27,농어업·농어촌 및 식품산업 기본법 일부개정법률안
1906593,2013-08-29,관광진흥법 일부개정법률안
1902118,2012-10-04,장애인·노인을 위한 보조기구 지원 및 산업육성에 관한 법률안
1906702,2013-09-05,독점규제 및 공정거래에 관한 법률 일부개정법률안
1906720,2013-09-06,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안
1906743,2013-09-09,국방대학교설치법 일부개정법률안
1906564,2013-08-27,부가가치세법 일부개정법률안
1906566,2013-08-27,관세법 일부개정법률안
1906592,2013-08-29,나눔활동 활성화에 관한 법률안
1908782,2013-12-26,대한민국과 가봉공화국 간의 소득에 대한 조세의 이중과세회피와 탈세방지를 위한 협약 비준동의안
1906594,2013-08-29,기부금품의 모집 및 사용에 관한 법률 일부개정법률안
1906595,2013-08-29,원자력안전법 일부개정법률안
1906567,2013-08-28,대한민국국기법 일부개정법률안
1906568,2013-08-28,도시공원 및 녹지 등에 관한 법률 일부개정법률안
1906569,2013-08-28,전자상거래 등에서의 소비자보호에 관한 법률 일부개정법률안
1906570,2013-08-28,에너지이용 합리화법 일부개정법률안
1918506,2016-02-01,상표법 전부개정법률안(대안)
1906571,2013-08-28,근로기준법 일부개정법률안
1906572,2013-08-28,변호사법 일부개정법률안
1906573,2013-08-28,특정범죄 가중처벌 등에 관한 법률 일부개정법률안
1918499,2016-01-29,교통안전법 일부개정법률안
1906576,2013-08-28,교육환경 보호에 관한 법률안
1906596,2013-08-29,국가를 당사자로 하는 계약에 관한 법률 일부개정법률안
1906597,2013-08-29,기업활동 규제완화에 관한 특별조치법 일부개정법률안
1906598,2013-08-29,조세특례제한법 일부개정법률안
